otu name	taxonomy	1.Nezara.viridula.Infected.Fat.Body	2.Nezara.viridula.Infected.Ovary	3.Nezara.viridula.Infected.Spermatheca	4.Nezara.viridula.Infected.Egg	5.Nezara.viridula.Clean.Fat.Body	6.Nezara.viridula.Clean.Ovary	7.Nezara.viridula.Clean.Spermatheca	8.Nezara.viridula.Clean.Egg	
OTU_1	eu704216.1 human biliary stents clone klond03  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__enterococcaceae;g__enterococcus;s__enterococcus faecalis;superkingdom__bacteria	2.7194131516898087503274823200	1.106088294700394344522458400	82.28463215064136920713188266	80.93885266254320131533325131	0.6215931911638137133020942900	0.3496340496946529299333364400	0.7542310522442972774098601900	0.4467841928445260277768157100
OTU_2	uncultured pantoea sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__pantoea;s__pantoea spp.;superkingdom__bacteria	32.795389048991354466858789630	17.793594306049822064056939500	0.6074248758352092042734126600	0.8835997181428747189817352100	83.98919384144592139236874821	4.7946482681460071791524870600	29.320732155997056659308314940	2.964707512208637827728327500
OTU_3	gq433962.1 subseafloor ocean crust microbial observatories: (f_through osmo colonization system) and evaluation borehole materials seafloor black flocs colonization experiment glass wool clone blkflocs_h02  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas stutzeri;superkingdom__bacteria;species group  pseudomonas stutzeri group;species subgroup  pseudomonas stutzeri subgroup	0.2986638721509038511920356300	0.2212176589400788689044916800	0.2322506878193446957515989600	0.3120561029896987931593723100	0.21755761690733479965573300	80.19905831895948906810871288	0.2667402501839587932303164100	0.3913690991583832646417067800
OTU_4	af529109.1 trichloroethene_contaminated site clone ftl254 proteobacterium  ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__oxalobacteraceae;g__massilia;s__massilia timonae;superkingdom__bacteria	0.3824993450353680901231333500	0.3270174088679426757718572700	0.2036659877800407331975560100	0.2661983960987394723008265600	0.3084058525389691115998852400	0.4079063913104284182555591800	0.2115526122148638704930095700	54.722405015065978595920063730
OTU_5	ef604015.1 salmonella typhimurium exploits inflammation compete intestinal microbiota mouse cecum clone 16saw43_2c06.p1k  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__salmonella;s__salmonella enterica;superkingdom__bacteria	38.380927429918784385643175270	29.604693661633163412522843130	0.1143388001572158502161717900	0.1375731206728779625756372500	1.1619011188677440948646839400	0.3566267306885459885320031700	0.1563649742457689477557027200	0.1593183943476604440134381600
OTU_6	___af327408.1__gi:33340569_  ;k__fungi;p__microsporidia;c__microsporidia;o__microsporidia;f__burenellidae;g__vairimorpha;s__vairimorpha cheracis;superkingdom__eukaryota;suborder__pansporoblastina	21.032224259889965941839140690	45.128402423776089256516302780	0.7110444134776860685318183400	0.147639446575771472032391200	0.0525963469446303911255618200	0.0559414479511444687893338300	0.0459896983075791022810890400	0.04502476361999099504727600
OTU_7	thermicanus aegyptius ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__bacillales family x. incertae sedis;g__thermicanus;s__thermicanus aegyptius;superkingdom__bacteria	0.0209588682211160597327744300	0.0192363181687025103395210200	0.7003251509629470825740522400	0.0425022649233281510396277700	0.0167352013005642153581333100	0.0536105542865134492564449200	7.1261037527593818984547461400	0.0380978769092231496553873900
OTU_8	oxalobacter sp. w1.09_142 ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__oxalobacteraceae;g__oxalobacter;s__oxalobacter sp.;superkingdom__bacteria	0.1205134922714173434634529700	0.0577089545061075310185630500	0.0535963125736949297888305300	0.055924032793852830315299700	0.1816964712632686238883044900	0.0815812782620856836511118400	0.124172185430463576158940400	10.175596578117964880684376410
OTU_9	gq014444.1 topographical and temporal human skin microbiome skin axillary vault clone nbw811d10c1  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylobacteriaceae;g__methylobacterium;s__methylobacterium adhaesivum;superkingdom__bacteria	0.0471574534975111343987424700	0.0480907954217562758488025400	0.0178654375245649765962768400	0.0436207455792052076459337600	0.0239074304293774505116190100	0.0396251922987273320591114600	0.0505886681383370125091979400	5.2921414470266338794029023700
OTU_10	halospirulina sp. ef17(2012) ;k__bacteria;p__cyanobacteria;c__cyanobacteria;o__oscillatoriales;f__oscillatoriales;g__halospirulina;s__halospirulina sp.;superkingdom__bacteria;subclass  oscillatoriophycideae	0.0314383023316740895991616500	0.1827450226026738482254496500	0.0178654375245649765962768400	0.0279620163969264151576498500	4.489815434637085206082050300	0.3799356673348561838608922700	0.0298933038999264164827078700	0.7030790011429363072766944900
